Time,State,Epsilon,Action,Reward,Medkit,Poison,Frags,Amo,Max Life,Life,Mean Score,Var Score,Loss
20341,explore,0.6332366800006319,2,-96.0,4,0,0,0,524,167,138.55555555555554,897.5802469135803,"[0.06819454, 0.018153938, 0.025827546, 0.02421305]"
20485,explore,0.6303569680006369,0,-96.0,3,0,0,0,524,143,139.0,809.6,0
20581,explore,0.6284371600006402,1,-96.0,1,0,0,0,524,95,135.0,896.0,"[0.0578822, 0.034139663, 0.008618828, 0.015123711]"
20701,explore,0.6260374000006443,2,-96.0,2,0,0,0,524,119,133.66666666666666,840.8888888888888,"[0.065298915, 0.022704478, 0.014496529, 0.028097907]"
20893,explore,0.622197784000651,0,-96.0,5,0,0,0,524,191,138.07692307692307,1009.6094674556214,0
21013,explore,0.6197980240006551,2,-96.0,2,0,0,0,524,119,136.71428571428572,961.6326530612243,0
21133,explore,0.6173982640006592,2,-96.0,2,0,0,0,524,119,135.53333333333333,917.048888888889,0
21253,explore,0.6149985040006634,2,-96.0,2,0,0,0,524,119,134.5,875.75,0
21373,explore,0.6125987440006675,1,-96.0,2,0,0,0,524,119,133.58823529411765,837.5363321799308,0
21549,explore,0.6090790960006736,1,-96.0,5,0,0,0,524,175,135.88888888888889,880.9876543209876,0
21645,explore,0.6071592880006769,2,-96.0,1,0,0,0,524,95,133.73684210526315,917.9833795013851,0
22141,explore,0.597240280000694,2,-96.0,16,0,0,0,524,495,151.8,7071.360000000001,"[0.059473634, 0.01974923, 0.012137347, 0.027587056]"
22325,explore,0.5935606480007003,1,-96.0,5,0,0,0,524,183,153.28571428571428,6778.775510204081,0
22421,explore,0.5916408400007036,2,-96.0,1,0,0,0,524,95,150.63636363636363,6618.0495867768595,"[0.06715596, 0.01838502, 0.014097386, 0.034673557]"
22613,explore,0.5878012240007102,0,-96.0,5,0,0,0,524,191,152.3913043478261,6398.06427221172,0
22709,explore,0.5858814160007135,2,-96.0,1,0,0,0,524,95,150.0,6263.0,0
22877,explore,0.5825217520007193,2,-96.0,4,0,0,0,524,167,150.68,6023.5776000000005,0
23045,explore,0.5791620880007251,2,-96.0,4,0,0,0,524,167,151.30769230769232,5801.751479289942,0
23165,explore,0.5767623280007292,2,-96.0,2,0,0,0,524,119,150.11111111111111,5624.0987654321,0
23261,explore,0.5748425200007325,0,-96.0,1,0,0,0,524,95,148.14285714285714,5527.8367346938785,"[0.066093445, 0.019885575, 0.014556329, 0.031651538]"
23381,explore,0.5724427600007367,2,-96.0,2,0,0,0,524,119,147.13793103448276,5365.498216409036,"[0.07012224, 0.025952965, 0.01695216, 0.027217112]"
23525,explore,0.5695630480007416,1,-96.0,3,0,0,0,524,143,147.0,5187.2,0
23749,explore,0.5650834960007494,2,-96.0,6,0,0,0,524,223,149.4516129032258,5200.183142559834,0
23973,explore,0.5606039440007571,2,-96.0,7,0,0,0,524,223,151.75,5201.4375,0
24197,explore,0.5561243920007648,1,-96.0,8,0,0,0,524,223,153.9090909090909,5192.99173553719,0
24341,explore,0.5532446800007698,0,-96.0,5,0,0,0,524,143,153.58823529411765,5043.653979238752,"[0.061647978, 0.010003285, 0.019973034, 0.03167166]"
24589,explore,0.5482851760007783,2,-96.0,7,0,0,0,524,247,156.25714285714287,5141.733877551021,0
24733,explore,0.5454054640007833,1,-96.0,4,0,0,0,524,143,155.88888888888889,5003.654320987653,0
24829,explore,0.5434856560007866,2,-96.0,1,0,0,0,524,95,154.24324324324326,4965.91380569759,0
24981,explore,0.5404459600007918,2,-96.0,4,0,0,0,524,151,154.1578947368421,4835.501385041552,"[0.057765894, 0.0044797966, 0.024014276, 0.02927182]"
25077,explore,0.5385261520007951,2,-96.0,1,0,0,0,524,95,152.64102564102564,4798.948060486523,0
25245,explore,0.5351664880008009,2,-96.0,5,0,0,0,524,167,153.0,4684.0,0
25429,explore,0.5314868560008073,1,-96.0,5,0,0,0,524,183,153.73170731707316,4591.171921475311,0
25589,explore,0.5282871760008128,1,-96.0,5,0,0,0,524,159,153.85714285714286,4482.503401360544,0
25709,explore,0.5258874160008169,2,-96.0,2,0,0,0,524,119,153.04651162790697,4405.858301784749,0
25805,explore,0.5239676080008202,2,-96.0,1,0,0,0,524,95,151.72727272727272,4380.561983471073,0
26285,explore,0.5143685680008367,2,-96.0,18,0,0,0,524,479,159.0,6610.488888888889,0
26405,explore,0.5119688080008409,2,-96.0,2,0,0,0,524,119,158.1304347826087,6500.809073724008,0
26621,explore,0.5076492400008483,2,-96.0,6,0,0,0,524,215,159.3404255319149,6429.8415572657295,"[0.063148156, 0.014222609, 0.02662423, 0.02230132]"
26749,explore,0.5050894960008527,2,-96.0,3,0,0,0,524,127,158.66666666666666,6317.222222222223,0
27085,explore,0.49837016800085976,1,-96.0,11,0,0,0,524,335,162.26530612244898,6809.909204498126,0
27253,explore,0.4950105040008562,2,-96.0,4,0,0,0,524,167,162.36,6674.1504,0
27357,explore,0.49293071200085403,2,-96.0,2,0,0,0,524,103,103.0,0.0,0
27477,explore,0.4905309520008515,0,-96.0,3,0,0,0,524,119,111.0,64.0,0
27925,explore,0.4815718480008421,2,-96.0,16,0,0,0,524,447,223.0,25130.666666666668,0
28037,explore,0.4793320720008397,2,-96.0,2,0,0,0,524,111,195.0,21200.0,0
28485,explore,0.4703729680008303,2,-96.0,15,0,0,0,524,447,245.4,27120.640000000003,0
28645,explore,0.4671732880008269,0,-96.0,3,0,0,0,524,159,231.0,23637.333333333332,0
28765,explore,0.4647735280008244,2,-96.0,2,0,0,0,524,119,215.0,21796.571428571428,0
28917,explore,0.4617338320008212,1,-96.0,5,0,0,0,524,151,207.0,19520.0,0
29141,explore,0.45725428000081647,2,-96.0,6,0,0,0,524,223,208.77777777777777,17376.39506172839,"[0.08310915, 0.01749231, 0.04462963, 0.020987207]"
29301,explore,0.4540546000008131,1,-96.0,4,0,0,0,524,159,203.8,15861.760000000004,"[0.04848184, 0.017147832, 0.014054785, 0.017279224]"
29485,explore,0.45037496800080923,0,-96.0,5,0,0,0,524,183,201.9090909090909,14455.537190082645,0
29589,explore,0.44829517600080704,2,-96.0,2,0,0,0,524,103,193.66666666666666,13998.22222222222,0
29957,explore,0.4409359120007993,2,-96.0,13,0,0,0,524,367,207.0,15054.76923076923,0
30189,explore,0.4362963760007944,2,-96.0,7,0,0,0,524,231,208.71428571428572,14017.632653061222,0
30285,explore,0.4343765680007924,0,-96.0,1,0,0,0,524,95,201.13333333333333,13887.715555555555,0
30405,explore,0.43197680800078986,1,-96.0,2,0,0,0,524,119,196.0,13415.0,0
30501,explore,0.43005700000078784,2,-96.0,1,0,0,0,524,95,190.05882352941177,13190.643598615918,"[0.08323923, 0.009639412, 0.0039274693, 0.069672346]"
30725,explore,0.4255774480007831,2,-96.0,6,0,0,0,524,223,191.88888888888889,12514.765432098766,0
