Time,State,Epsilon,Action,Reward,Medkit,Poison,Frags,Amo,Max Life,Life,Mean Score,Var Score,Loss
16806,explore,0.7039296100005101,6,0.0,0,0,1.0,0,350,82,85.75,60.1875,"[0.023712672, 0.0027135448, 0.003463564, 0.0, 0.0028721844, 6.7708337e-05, 0.0071927081, 0.0073769009, 2.6062193e-05]"
16957,explore,0.7009099120005153,6,0.0,0,0,2.0,0,350,150,98.6,708.64,0
17075,explore,0.6985501480005194,1,0.0,0,0,3.0,0,350,117,101.666666667,637.555555556,0
17169,explore,0.6966703360005226,7,0.0,0,0,0.0,0,350,93,100.428571429,555.673469388,0
17217,explore,0.6957104320005243,0,0.0,0,0,0.0,0,350,47,93.75,798.4375,0
17314,explore,0.6937706260005276,2,0.0,0,0,0.0,0,350,96,94.0,710.222222222,0
17373,explore,0.6925907440005297,0,0.0,0,0,0.0,0,350,58,90.4,755.84,0
17498,explore,0.690090994000534,5,0.0,0,0,1.0,0,350,124,93.4545454545,780.429752066,0
17575,explore,0.6885511480005366,6,0.0,0,0,0.0,0,350,76,92.0,738.666666667,0
17650,explore,0.6870512980005392,0,0.0,0,0,2.0,0,350,74,90.6153846154,704.852071006,0
17793,explore,0.6841915840005441,4,0.0,0,0,0.0,0,350,142,94.2857142857,829.632653061,0
17853,explore,0.6829917040005462,0,0.0,0,0,0.0,0,350,59,91.9333333333,851.795555556,0
17927,explore,0.6815118520005488,6,0.0,0,0,1.0,0,350,73,90.75,819.5625,0
18016,explore,0.6797320300005518,0,0.0,0,0,0.0,0,350,88,90.5882352941,771.771626298,"[0.062042471, 0.013885533, 0.010238572, 0.0032290339, 0.0052664676, 0.0021292584, 0.00041724142, 0.026871067, 5.3009144e-06]"
18109,explore,0.677872216000555,0,0.0,0,0,0.0,0,350,92,90.6666666667,729.0,0
18270,explore,0.6746525380005606,3,0.0,0,0,0.0,0,350,160,94.3157894737,930.32132964,0
18374,explore,0.6725727460005642,3,0.0,0,0,1.0,0,350,103,94.75,887.3875,0
18492,explore,0.6702129820005682,2,0.0,0,0,1.0,0,350,117,95.8095238095,867.58276644,0
18575,explore,0.6685531480005711,6,0.0,0,0,0.0,0,350,82,95.1818181818,836.421487603,0
18636,explore,0.6673332700005732,0,0.0,0,0,0.0,0,350,60,93.652173913,851.531190926,"[0.070398495, 0.011465808, 0.01773867, 0.0022255618, 5.2083337e-06, 0.031095624, 0.0031425313, 0.0035746535, 0.0011504362]"
18687,explore,0.6663133720005749,6,0.0,0,0,0.0,0,350,50,91.8333333333,892.138888889,0
18746,explore,0.665133490000577,3,0.0,0,0,0.0,0,350,58,90.48,900.4096,"[0.048284698, 0.017666666, 0.0017708332, 0.00019410349, 0.0030624999, 0.001922061, 1.0421055e-05, 0.0038554417, 0.019802671]"
18848,explore,0.6630936940005805,4,0.0,0,0,0.0,0,350,101,90.8846153846,869.871301775,0
18925,explore,0.6615538480005831,0,0.0,0,0,0.0,0,350,76,90.3333333333,845.555555556,0
18972,explore,0.6606139420005848,5,0.0,0,0,1.0,0,350,46,88.75,883.044642857,0
19097,explore,0.6581141920005891,6,0.0,0,0,0.0,0,350,124,89.9655172414,893.964328181,0
19171,explore,0.6566343400005916,6,0.0,0,0,1.0,0,350,73,89.4,873.44,"[0.070037514, 0.026313059, 0.0061356085, 0.013010416, 0.011609375, 0.00027604165, 0.0022395835, 0.0083648907, 0.0020885419]"
19258,explore,0.6548945140005946,1,0.0,0,0,0.0,0,350,86,89.2903225806,845.625390219,0
19377,explore,0.6525147520005987,0,0.0,0,0,0.0,0,350,118,90.1875,844.15234375,0
19504,explore,0.6499750060006031,0,0.0,0,0,0.0,0,350,126,91.2727272727,856.258953168,0
19554,explore,0.6489751060006048,3,0.0,0,0,0.0,0,350,49,90.0294117647,882.087370242,0
19764,explore,0.644775526000612,0,0.0,0,0,0.0,0,350,209,93.4285714286,1249.73061224,0
20150,explore,0.6370562980006254,2,0.0,0,0,2.0,0,385,385,101.527777778,3510.91589506,0
20236,explore,0.6353364700006283,0,0.0,0,0,0.0,0,385,85,101.081081081,3423.20964207,"[0.048200332, 0.0062962319, 0.0077838833, 0.0033236861, 0.020481959, 0.0011621045, 0.0090248734, 0.00011717799, 1.0416667e-05]"
20323,explore,0.6335966440006313,0,0.0,0,0,0.0,0,385,86,100.684210526,3338.95290859,0
20417,explore,0.6317168320006346,0,0.0,0,0,0.0,0,385,93,100.487179487,3254.8139382,0
20519,explore,0.6296770360006381,5,0.0,0,0,0.0,0,385,101,100.5,3173.45,0
20681,explore,0.6264373600006437,0,0.0,0,0,1.0,0,385,161,101.975609756,3183.14574658,"[0.04790625, 0.018447917, 0.0056354166, 0.0077083325, 0.0, 0.008822917, 0.0, 0.002390625, 0.0049010422]"
20847,explore,0.6231176920006494,0,0.0,0,0,0.0,0,385,165,103.476190476,3199.67800454,0
20913,explore,0.6217978240006516,0,0.0,0,0,1.0,0,385,65,102.581395349,3158.89453759,0
21038,explore,0.619298074000656,0,0.0,0,0,0.0,0,385,124,103.068181818,3097.29080579,0
21112,explore,0.6178182220006585,4,0.0,0,0,0.0,0,385,73,102.4,3048.10666667,0
21215,explore,0.615758428000662,0,0.0,0,0,0.0,0,385,102,102.391304348,2981.84688091,0
